id,genre,genre_id
tm469911,european,13
tm59590,action,6
tm59590,animation,16
tm59590,fantasy,11
tm175812,thriller,7
tm175812,crime,2
tm175812,drama,3
tm152843,comedy,4
tm252609,romance,1
tm252609,drama,3
tm434202,horror,15
tm434202,thriller,7
ts299485,comedy,4
ts299485,family,10
ts299485,fantasy,11
ts299485,animation,16
ts299485,action,6
tm244148,drama,3
tm244148,fantasy,11
tm38331,romance,1
tm38331,drama,3
ts58137,action,6
ts58137,animation,16
ts58137,comedy,4
ts58137,drama,3
ts58137,family,10
ts58137,fantasy,11
ts58137,scifi,17
tm143299,comedy,4
tm143299,drama,3
tm143299,thriller,7
tm143299,crime,2
tm53395,comedy,4
tm53395,family,10
tm300615,drama,3
tm300615,war,8
tm151447,crime,2
tm151447,action,6
tm151447,thriller,7
tm161525,horror,15
tm161525,thriller,7
ts87242,scifi,17
ts87242,drama,3
ts87242,fantasy,11
ts87242,action,6
tm242276,drama,3
tm242276,family,10
tm242276,thriller,7
tm242276,crime,2
tm185736,documentation,14
tm185736,music,5
tm57256,comedy,4
tm219259,comedy,4
tm219259,sport,18
tm208713,drama,3
tm208713,action,6
tm208713,crime,2
tm208713,comedy,4
ts27586,scifi,17
ts27586,action,6
ts27586,comedy,4
ts27586,animation,16
ts27586,fantasy,11
tm151807,horror,15
tm151807,thriller,7
ts21869,scifi,17
ts21869,thriller,7
ts21869,drama,3
ts35682,drama,3
ts35682,crime,2
ts35682,thriller,7
ts20110,drama,3
ts20110,crime,2
ts20110,european,13
ts57850,scifi,17
ts57850,comedy,4
ts57850,thriller,7
ts57850,action,6
ts57850,crime,2
ts57850,fantasy,11
tm219248,drama,3
tm219248,comedy,4
tm161562,drama,3
tm161562,romance,1
tm37175,comedy,4
tm1082564,drama,3
tm1082564,action,6
tm1082564,comedy,4
tm1082564,scifi,17
tm136601,comedy,4
tm171929,documentation,14
tm171929,sport,18
tm144121,drama,3
tm144121,music,5
tm214825,western,12
tm214825,action,6
tm214825,comedy,4
tm444017,crime,2
tm444017,drama,3
tm444017,thriller,7
tm187390,drama,3
tm187390,history,9
tm187390,documentation,14
ts32060,drama,3
ts32060,family,10
ts32060,comedy,4
ts6879,drama,3
tm515157,action,6
tm515157,thriller,7
tm515157,crime,2
tm515157,drama,3
tm54780,scifi,17
tm54780,animation,16
tm54780,action,6
tm31739,comedy,4
ts296046,crime,2
ts296046,drama,3
ts296046,comedy,4
ts296046,action,6
ts33590,comedy,4
ts33590,family,10
ts33590,fantasy,11
ts16117,action,6
ts16117,drama,3
ts16117,romance,1
tm49451,comedy,4
ts34066,scifi,17
ts34066,action,6
ts34066,comedy,4
ts34066,drama,3
ts34066,family,10
ts34066,fantasy,11
ts34066,romance,1
tm239286,thriller,7
tm239286,horror,15
tm239286,scifi,17
tm239286,drama,3
tm239286,action,6
tm31948,thriller,7
tm31948,crime,2
tm31948,drama,3
tm137693,thriller,7
tm137693,drama,3
tm137693,horror,15
tm137693,romance,1
tm137693,fantasy,11
ts39093,drama,3
ts39093,comedy,4
ts20682,scifi,17
ts20682,action,6
ts20682,drama,3
ts20682,fantasy,11
ts20682,horror,15
ts20682,animation,16
tm327199,crime,2
tm327199,action,6
ts42062,family,10
ts42062,fantasy,11
ts42062,romance,1
ts42062,animation,16
ts42062,action,6
ts67797,animation,16
ts67797,european,13
tm245176,drama,3
tm245176,action,6
tm245176,war,8
tm243100,western,12
tm243100,thriller,7
tm243100,action,6
tm243100,crime,2
tm243100,drama,3
tm34646,drama,3
tm34646,comedy,4
tm60213,drama,3
tm139564,comedy,4
tm142630,horror,15
ts2727,drama,3
ts2727,comedy,4
ts2727,european,13
tm137002,drama,3
tm137002,action,6
tm137002,fantasy,11
ts20824,scifi,17
ts20824,drama,3
ts20824,fantasy,11
ts20824,horror,15
ts19779,animation,16
ts19779,comedy,4
ts19779,family,10
tm179328,romance,1
tm179328,comedy,4
tm134516,drama,3
tm134516,fantasy,11
tm134516,action,6
ts8146,drama,3
ts8146,action,6
ts8146,scifi,17
ts44064,comedy,4
ts44064,drama,3
ts44064,romance,1
tm175577,romance,1
tm175577,comedy,4
tm154729,drama,3
tm154729,romance,1
tm154729,thriller,7
tm154729,comedy,4
tm179248,crime,2
tm179248,comedy,4
tm179248,action,6
ts36631,drama,3
ts36631,thriller,7
ts36631,crime,2
ts20248,drama,3
ts20248,fantasy,11
ts32218,action,6
ts32218,scifi,17
ts32218,family,10
ts32218,comedy,4
ts32218,drama,3
tm162259,drama,3
tm135307,thriller,7
tm135307,action,6
tm135307,crime,2
tm185208,documentation,14
tm185208,european,13
tm185208,drama,3
tm185208,family,10
tm244519,drama,3
tm244519,action,6
tm176553,drama,3
tm176553,action,6
tm221883,action,6
tm374132,thriller,7
tm374132,drama,3
tm374132,horror,15
tm374132,scifi,17
ts521,reality,19
ts1639,drama,3
ts1639,crime,2
ts1639,thriller,7
tm139841,horror,15
tm139841,thriller,7
tm143757,comedy,4
tm186161,action,6
tm186161,comedy,4
tm186161,crime,2
tm186161,drama,3
tm188290,romance,1
tm188290,comedy,4
tm321627,comedy,4
tm321627,drama,3
tm321627,romance,1
tm178513,drama,3
tm171891,drama,3
tm171891,comedy,4
tm171891,action,6
ts34074,drama,3
tm185797,romance,1
tm185797,comedy,4
tm185797,drama,3
tm166723,comedy,4
tm166723,drama,3
tm166723,romance,1
ts20310,comedy,4
ts20310,drama,3
ts39604,drama,3
ts53641,animation,16
tm598375,animation,16
tm598375,fantasy,11
tm159362,comedy,4
tm159362,horror,15
tm159362,fantasy,11
tm175954,comedy,4
tm175954,documentation,14
tm182275,thriller,7
tm182275,war,8
tm182275,crime,2
tm182275,drama,3
tm182275,romance,1
tm183002,thriller,7
tm183002,action,6
tm183002,drama,3
tm150033,scifi,17
tm150033,animation,16
tm150033,action,6
tm139194,action,6
tm139194,animation,16
tm139194,comedy,4
tm139194,family,10
tm139194,scifi,17
tm139194,fantasy,11
tm226948,fantasy,11
tm226948,drama,3
tm151663,crime,2
tm151663,thriller,7
tm151663,drama,3
tm169054,romance,1
tm169054,comedy,4
tm172027,drama,3
tm172027,history,9
tm172027,romance,1
tm230551,drama,3
tm230551,action,6
tm230551,history,9
tm234292,drama,3
tm246810,comedy,4
tm246810,crime,2
tm246810,drama,3
tm180643,fantasy,11
tm180643,comedy,4
tm180643,family,10
tm320144,fantasy,11
tm320144,drama,3
tm260272,comedy,4
tm260272,fantasy,11
tm260272,horror,15
tm171965,drama,3
tm171965,documentation,14
tm171965,comedy,4
tm171965,romance,1
tm147908,thriller,7
ts20709,comedy,4
ts20709,drama,3
ts20709,sport,18
ts20709,animation,16
tm159296,romance,1
tm159296,comedy,4
tm159296,drama,3
ts20336,drama,3
ts20336,romance,1
ts20336,thriller,7
ts20336,action,6
ts20336,crime,2
ts20336,european,13
tm285340,drama,3
tm285340,comedy,4
tm348010,comedy,4
tm183706,documentation,14
tm183706,family,10
tm183706,history,9
tm219173,thriller,7
tm219173,action,6
tm219173,crime,2
tm219173,drama,3
tm155291,drama,3
tm155291,crime,2
tm155291,romance,1
ts161737,thriller,7
ts161737,crime,2
ts161737,reality,19
tm436844,fantasy,11
tm436844,family,10
tm436844,comedy,4
tm157681,drama,3
tm169294,horror,15
tm151927,drama,3
tm151927,sport,18
tm151927,action,6
tm182227,comedy,4
ts20837,scifi,17
ts20837,drama,3
ts20837,fantasy,11
ts20837,romance,1
ts87953,scifi,17
ts87953,thriller,7
ts87953,drama,3
ts87953,fantasy,11
ts87953,horror,15
tm169669,drama,3
tm169669,comedy,4
ts36127,animation,16
ts36127,family,10
ts36127,comedy,4
ts36127,sport,18
ts36127,scifi,17
ts36127,action,6
ts2161,comedy,4
ts2161,family,10
ts2161,fantasy,11
ts2161,animation,16
ts2161,action,6
ts2161,european,13
tm205684,crime,2
tm205684,comedy,4
tm205684,drama,3
tm188108,comedy,4
ts8,comedy,4
ts8,drama,3
ts8,crime,2
tm183654,comedy,4
tm357479,horror,15
tm357479,drama,3
tm357479,scifi,17
tm357479,thriller,7
tm357479,action,6
tm357479,european,13
ts160526,reality,19
tm138297,thriller,7
tm138297,horror,15
tm138297,drama,3
tm182969,horror,15
ts32271,drama,3
tm237143,fantasy,11
tm237143,family,10
tm237143,comedy,4
tm136061,drama,3
tm136061,history,9
ts4213,reality,19
tm2269,comedy,4
tm2269,documentation,14
tm2269,drama,3
tm2269,european,13
ts33840,scifi,17
ts33840,animation,16
ts33840,drama,3
ts33840,fantasy,11
ts33840,romance,1
tm244758,comedy,4
ts22383,comedy,4
ts22383,animation,16
ts22383,family,10
ts22383,european,13
ts11188,scifi,17
ts11188,drama,3
ts11188,action,6
tm471967,thriller,7
tm471967,crime,2
tm471967,drama,3
ts34950,action,6
ts34950,scifi,17
ts34950,fantasy,11
ts34950,animation,16
ts34950,comedy,4
ts34950,drama,3
ts35253,scifi,17
ts35253,drama,3
ts35253,thriller,7
ts35253,action,6
tm420797,drama,3
tm420797,romance,1
tm420797,comedy,4
ts20014,scifi,17
ts20014,animation,16
ts20014,action,6
ts20014,comedy,4
ts20014,drama,3
ts20014,fantasy,11
ts20014,romance,1
ts20014,family,10
tm181051,drama,3
tm181051,european,13
tm211478,drama,3
tm211478,comedy,4
tm211478,romance,1
tm158671,fantasy,11
tm158671,animation,16
tm158671,comedy,4
tm158671,family,10
tm245937,comedy,4
tm918853,drama,3
tm140436,comedy,4
tm140436,music,5
tm140436,war,8
tm178992,comedy,4
tm148457,comedy,4
tm148457,romance,1
tm139532,drama,3
tm139532,fantasy,11
tm139532,horror,15
tm139532,thriller,7
tm182580,drama,3
tm182580,comedy,4
tm182580,family,10
tm310706,drama,3
tm310706,thriller,7
tm310706,scifi,17
tm310706,action,6
tm151860,documentation,14
tm151860,action,6
ts21374,drama,3
ts21374,thriller,7
ts21374,crime,2
tm197423,thriller,7
tm162271,comedy,4
tm162271,music,5
tm162271,documentation,14
tm211510,horror,15
tm211510,thriller,7
tm215339,comedy,4
tm215339,documentation,14
ts22318,action,6
ts22318,comedy,4
ts22318,family,10
ts22318,fantasy,11
ts22318,animation,16
ts22318,thriller,7
ts22318,european,13
tm150928,horror,15
tm150928,thriller,7
ts22445,drama,3
ts22445,comedy,4
ts22445,romance,1
ts35354,drama,3
ts35354,thriller,7
ts35354,scifi,17
tm359713,crime,2
tm359713,comedy,4
tm359713,western,12
tm285317,scifi,17
tm285317,romance,1
tm285317,drama,3
tm469399,drama,3
tm469399,romance,1
tm881859,documentation,14
tm881859,drama,3
tm187505,romance,1
tm187505,comedy,4
tm187505,drama,3
ts158608,reality,19
ts56589,animation,16
ts56589,comedy,4
ts56589,family,10
tm163066,documentation,14
tm403346,romance,1
tm456581,documentation,14
tm456581,drama,3
tm456581,thriller,7
tm143984,thriller,7
tm143984,crime,2
tm143984,drama,3
tm143984,action,6
ts10206,action,6
ts10206,comedy,4
ts10206,drama,3
ts10206,family,10
ts10206,fantasy,11
ts10206,music,5
ts10206,romance,1
ts10206,animation,16
tm208622,comedy,4
tm208622,action,6
tm208622,scifi,17
tm321224,comedy,4
tm321224,action,6
tm156811,drama,3
tm156811,comedy,4
tm140911,drama,3
tm143372,fantasy,11
tm143372,animation,16
tm143372,comedy,4
tm143372,drama,3
tm143372,family,10
tm143372,scifi,17
tm227940,thriller,7
tm227940,horror,15
tm227940,drama,3
tm153055,documentation,14
tm153055,family,10
ts20288,scifi,17
ts20288,crime,2
ts20288,fantasy,11
ts20288,horror,15
ts20288,action,6
ts21885,comedy,4
ts21885,drama,3
tm587320,reality,19
tm587320,european,13
tm187118,drama,3
tm187118,comedy,4
tm146144,drama,3
tm146144,comedy,4
tm146144,thriller,7
tm362198,horror,15
tm362198,thriller,7
tm200690,thriller,7
tm200690,scifi,17
tm200690,drama,3
tm200690,fantasy,11
tm200690,horror,15
tm148910,drama,3
tm148910,action,6
tm148910,crime,2
tm148910,thriller,7
tm363787,family,10
ts14583,drama,3
ts14583,comedy,4
ts14583,animation,16
tm375547,comedy,4
tm375547,european,13
tm232464,thriller,7
tm232464,drama,3
tm232464,action,6
tm232464,crime,2
tm153164,thriller,7
tm196296,fantasy,11
tm196296,drama,3
tm196296,thriller,7
tm196296,animation,16
tm196296,family,10
tm196296,european,13
tm217986,comedy,4
tm217986,drama,3
tm148976,documentation,14
tm148976,sport,18
tm138431,war,8
tm138431,documentation,14
tm147405,documentation,14
tm147405,war,8
tm138905,western,12
tm138905,crime,2
tm138905,drama,3
tm138905,thriller,7
tm200926,drama,3
tm200926,european,13
tm352774,documentation,14
tm352774,crime,2
tm352774,drama,3
tm70528,comedy,4
tm70528,drama,3
tm219699,thriller,7
tm219699,action,6
tm219699,drama,3
tm219699,horror,15
tm219699,crime,2
tm219699,european,13
tm159819,comedy,4
tm159819,romance,1
tm300054,scifi,17
tm300054,drama,3
tm300054,romance,1
tm300054,european,13
tm157286,thriller,7
tm151210,comedy,4
tm151210,documentation,14
tm158546,thriller,7
tm158546,crime,2
ts16045,reality,19
tm157283,drama,3
tm157283,comedy,4
tm152904,comedy,4
tm152904,documentation,14
ts20261,war,8
ts20261,thriller,7
ts20261,drama,3
tm324155,crime,2
tm324155,thriller,7
tm324155,action,6
tm324155,european,13
ts21981,scifi,17
ts21981,comedy,4
ts21981,crime,2
ts21981,drama,3
ts21981,horror,15
tm145791,drama,3
tm145791,comedy,4
tm145791,fantasy,11
tm145791,music,5
tm232500,comedy,4
tm232500,drama,3
tm218683,comedy,4
ts21867,comedy,4
ts1413,drama,3
ts1413,romance,1
tm201906,drama,3
tm201906,european,13
tm434553,crime,2
tm434553,thriller,7
tm434553,action,6
tm434553,drama,3
tm158980,comedy,4
tm158980,romance,1
tm193769,drama,3
ts21368,action,6
ts21368,drama,3
ts21368,romance,1
ts21368,crime,2
ts21367,drama,3
ts21367,comedy,4
tm195209,thriller,7
tm195209,crime,2
tm195209,drama,3
tm195209,european,13
tm159094,drama,3
tm159094,thriller,7
tm159094,action,6
tm155051,comedy,4
tm149541,comedy,4
ts54110,animation,16
ts54110,family,10
ts54110,comedy,4
ts54110,european,13
ts20108,scifi,17
ts20108,action,6
ts20108,comedy,4
ts20108,family,10
ts20883,comedy,4
ts20883,family,10
ts35596,comedy,4
ts35596,family,10
ts35596,sport,18
tm155014,comedy,4
tm228574,comedy,4
ts35987,scifi,17
ts35987,animation,16
ts35987,action,6
ts35987,comedy,4
tm135106,thriller,7
tm135106,western,12
tm135106,drama,3
tm135106,crime,2
tm135106,action,6
ts35251,comedy,4
ts35251,drama,3
tm142881,fantasy,11
tm142881,drama,3
tm142881,family,10
tm142881,music,5
tm142881,romance,1
tm142881,scifi,17
tm158302,drama,3
tm158302,comedy,4
tm234136,thriller,7
tm234136,action,6
tm234136,scifi,17
tm234136,european,13
tm317566,horror,15
tm317566,thriller,7
tm317566,crime,2
tm317566,drama,3
tm992844,drama,3
tm992844,history,9
tm218186,drama,3
tm218186,thriller,7
tm218186,western,12
tm357552,comedy,4
tm160034,drama,3
tm160034,comedy,4
tm160034,romance,1
tm207668,music,5
tm207668,drama,3
tm411958,comedy,4
tm411958,romance,1
ts58010,comedy,4
ts58010,family,10
ts58010,music,5
ts58010,animation,16
tm139922,music,5
tm139922,documentation,14
tm157461,drama,3
tm157461,comedy,4
tm157461,romance,1
ts35505,comedy,4
ts35505,drama,3
ts35505,european,13
tm158436,documentation,14
tm158436,drama,3
tm158436,history,9
tm219258,drama,3
tm219258,european,13
tm135543,drama,3
tm135543,european,13
tm135543,romance,1
tm376234,fantasy,11
tm376234,thriller,7
tm376234,action,6
tm376234,horror,15
tm376234,crime,2
tm376234,drama,3
tm376234,european,13
tm144541,drama,3
tm144541,thriller,7
tm144541,european,13
tm215911,horror,15
tm215911,thriller,7
tm215911,fantasy,11
tm177645,comedy,4
ts41490,action,6
ts41490,drama,3
ts41490,crime,2
ts41490,thriller,7
tm230927,comedy,4
tm428073,thriller,7
tm428073,drama,3
tm428073,horror,15
tm428073,fantasy,11
tm428073,action,6
tm428073,crime,2
tm428073,european,13
ts43119,comedy,4
tm266666,horror,15
tm266666,thriller,7
tm266666,drama,3
ts20292,scifi,17
ts20292,action,6
ts20292,crime,2
ts20292,drama,3
ts20292,thriller,7
tm59372,animation,16
tm59372,action,6
tm59372,drama,3
tm841797,thriller,7
tm841797,drama,3
tm841797,action,6
tm368725,comedy,4
tm368725,european,13
tm368725,romance,1
tm196125,romance,1
tm196125,comedy,4
tm196125,drama,3
tm144046,comedy,4
tm142852,romance,1
tm142852,comedy,4
tm142852,drama,3
tm145627,horror,15
tm145627,thriller,7
tm412623,romance,1
tm412623,comedy,4
tm201365,drama,3
tm201365,action,6
tm201365,sport,18
ts3799,action,6
ts3799,comedy,4
ts3799,family,10
ts3799,fantasy,11
ts3799,animation,16
ts11670,family,10
ts11670,animation,16
ts11670,comedy,4
ts11670,fantasy,11
ts11670,western,12
ts11670,action,6
tm202914,drama,3
tm202914,comedy,4
tm202914,family,10
tm202914,documentation,14
tm236725,documentation,14
tm200126,horror,15
tm200126,fantasy,11
tm200126,drama,3
tm200126,thriller,7
tm200126,comedy,4
tm149038,comedy,4
tm149038,documentation,14
tm138792,comedy,4
tm138792,romance,1
tm136465,comedy,4
tm136465,drama,3
tm136465,crime,2
tm145658,drama,3
tm145658,action,6
tm145658,comedy,4
tm145658,fantasy,11
tm145658,romance,1
ts38090,drama,3
ts38090,history,9
ts38090,romance,1
ts38090,war,8
ts38090,documentation,14
ts38090,comedy,4
ts38090,european,13
tm916405,drama,3
tm916405,action,6
tm916405,history,9
tm916405,war,8
tm212909,drama,3
tm212909,comedy,4
tm212909,romance,1
ts78325,documentation,14
ts78325,music,5
ts27875,animation,16
ts27875,family,10
ts20791,action,6
ts20791,drama,3
ts20791,scifi,17
ts20791,comedy,4
ts20791,horror,15
ts20791,romance,1
tm410435,romance,1
tm410435,comedy,4
tm410435,drama,3
tm148662,drama,3
tm148662,crime,2
tm460055,documentation,14
tm460055,war,8
tm241998,romance,1
tm241998,drama,3
tm241998,history,9
tm241998,action,6
tm232855,comedy,4
tm232855,drama,3
tm307283,drama,3
tm307283,thriller,7
tm307283,horror,15
tm307283,scifi,17
ts36015,action,6
ts36015,drama,3
ts20351,reality,19
ts20351,european,13
ts75157,animation,16
ts75157,family,10
ts75157,fantasy,11
ts35244,reality,19
tm148597,comedy,4
tm148597,documentation,14
ts22426,scifi,17
ts22426,romance,1
ts22426,animation,16
ts22426,action,6
ts22426,drama,3
ts22426,fantasy,11
tm577690,drama,3
tm577690,thriller,7
tm145216,horror,15
tm134791,thriller,7
tm134791,horror,15
tm134791,drama,3
ts37187,crime,2
ts37187,drama,3
ts37187,romance,1
ts21986,scifi,17
ts21986,comedy,4
ts21986,drama,3
ts21986,fantasy,11
tm443179,drama,3
tm443179,romance,1
ts314002,action,6
ts314002,scifi,17
ts314002,comedy,4
ts314002,fantasy,11
ts314002,animation,16
ts35360,action,6
ts35360,comedy,4
ts35360,family,10
ts35360,scifi,17
ts35360,animation,16
ts35554,crime,2
ts35554,horror,15
ts35554,thriller,7
ts35554,comedy,4
ts35554,drama,3
tm205812,thriller,7
tm205812,war,8
tm205812,drama,3
tm205812,action,6
tm205812,history,9
tm205812,european,13
tm144451,thriller,7
tm144451,action,6
tm144451,crime,2
tm138280,action,6
tm138280,thriller,7
tm149914,comedy,4
tm426274,comedy,4
tm426274,horror,15
tm426274,music,5
tm244381,thriller,7
tm244381,action,6
tm244381,crime,2
tm244174,drama,3
tm244174,scifi,17
tm244174,action,6
tm328443,thriller,7
tm328443,drama,3
tm328443,action,6
tm328443,scifi,17
tm149747,comedy,4
tm149747,drama,3
tm195764,romance,1
tm195764,drama,3
tm214085,documentation,14
ts36983,comedy,4
ts36983,family,10
tm880059,drama,3
tm134052,drama,3
tm134052,comedy,4
ts38764,drama,3
ts38764,european,13
tm435086,thriller,7
tm435086,drama,3
tm435086,scifi,17
tm435086,european,13
tm227044,romance,1
tm227044,drama,3
tm227044,comedy,4
ts35563,scifi,17
ts35563,drama,3
ts35563,action,6
tm233465,thriller,7
tm233465,fantasy,11
tm233465,horror,15
tm233465,drama,3
tm235405,thriller,7
tm235405,action,6
tm235405,drama,3
tm235405,war,8
tm150962,comedy,4
tm150962,romance,1
ts35570,comedy,4
ts35570,european,13
ts36147,scifi,17
ts36147,crime,2
ts36147,drama,3
ts36147,fantasy,11
ts38511,drama,3
ts38511,comedy,4
ts38511,romance,1
tm244364,thriller,7
tm244364,drama,3
tm244364,horror,15
tm193378,comedy,4
tm193378,documentation,14
tm155507,comedy,4
tm233485,fantasy,11
tm233485,animation,16
tm233485,comedy,4
tm233485,family,10
tm193388,drama,3
tm193388,comedy,4
ts36129,comedy,4
tm348393,romance,1
tm147518,documentation,14
tm322200,comedy,4
tm322200,scifi,17
tm322200,action,6
tm322200,european,13
tm231314,comedy,4
tm231314,scifi,17
tm231314,family,10
tm231314,fantasy,11
tm231314,european,13
tm208628,drama,3
tm208628,comedy,4
tm208628,romance,1
ts56201,action,6
ts56201,fantasy,11
ts56201,scifi,17
ts56201,animation,16
ts56201,comedy,4
ts56201,family,10
tm426428,drama,3
tm426428,romance,1
tm307774,romance,1
tm307774,action,6
tm307774,comedy,4
tm233533,drama,3
tm233533,horror,15
tm233533,crime,2
tm449105,action,6
tm449105,crime,2
tm449105,drama,3
tm449105,thriller,7
tm449105,european,13
tm279585,drama,3
tm279585,comedy,4
tm279585,crime,2
tm209037,documentation,14
ts42687,animation,16
ts42687,family,10
ts42687,fantasy,11
ts42687,scifi,17
ts42687,action,6
ts42687,european,13
tm195870,drama,3
tm195870,comedy,4
tm195870,thriller,7
tm244197,thriller,7
tm244197,drama,3
tm244197,scifi,17
tm1883,comedy,4
tm1883,animation,16
tm1883,family,10
tm1883,fantasy,11
tm197806,drama,3
tm197806,comedy,4
tm233521,comedy,4
tm233521,drama,3
tm149212,drama,3
tm149212,european,13
tm149212,romance,1
tm149212,family,10
tm149212,documentation,14
ts35463,comedy,4
tm244559,music,5
tm244559,documentation,14
tm244559,history,9
tm244559,drama,3
tm244559,european,13
tm136036,romance,1
tm136036,comedy,4
tm136036,drama,3
tm250364,animation,16
tm250364,fantasy,11
tm571645,comedy,4
ts75104,crime,2
ts75104,action,6
tm199607,thriller,7
tm199607,drama,3
tm199607,documentation,14
ts36577,action,6
ts36577,war,8
ts36577,drama,3
ts36577,history,9
ts36577,european,13
tm571805,comedy,4
tm238661,comedy,4
ts41975,war,8
ts41975,drama,3
ts41975,action,6
tm137557,drama,3
tm137557,crime,2
tm137557,romance,1
ts36885,action,6
ts36885,scifi,17
ts36885,comedy,4
ts36885,horror,15
ts36885,fantasy,11
ts36885,thriller,7
tm144021,comedy,4
tm144021,family,10
tm144021,scifi,17
tm144021,animation,16
tm144021,action,6
tm175843,thriller,7
tm175843,horror,15
tm175843,scifi,17
tm175843,documentation,14
ts36177,scifi,17
ts36177,drama,3
ts36177,horror,15
ts36177,thriller,7
ts37464,war,8
ts37464,thriller,7
ts37464,drama,3
ts37779,comedy,4
ts37779,crime,2
ts37779,family,10
ts37779,fantasy,11
ts37779,scifi,17
ts37779,animation,16
ts37779,action,6
ts37779,european,13
tm227922,comedy,4
tm227922,documentation,14
tm219739,romance,1
tm219739,drama,3
tm157609,documentation,14
tm157609,european,13
tm315344,drama,3
tm315344,crime,2
tm315344,sport,18
tm146657,comedy,4
tm136321,scifi,17
tm136321,drama,3
tm136321,family,10
tm138614,thriller,7
tm138614,crime,2
ts83535,animation,16
tm242646,thriller,7
tm242646,action,6
tm242646,crime,2
tm242646,drama,3
tm242646,european,13
tm245724,scifi,17
tm245724,thriller,7
tm245724,drama,3
tm245724,european,13
tm157783,comedy,4
tm280828,horror,15
tm280828,comedy,4
tm359978,thriller,7
tm359978,horror,15
tm359978,crime,2
tm359978,scifi,17
tm232950,romance,1
tm232950,drama,3
tm232950,history,9
tm232950,european,13
ts20781,drama,3
ts20781,comedy,4
ts38199,drama,3
ts38199,scifi,17
ts38199,fantasy,11
tm199408,comedy,4
tm199408,documentation,14
tm884511,romance,1
tm884511,drama,3
tm200454,drama,3
tm200454,romance,1
tm233214,thriller,7
tm233214,horror,15
tm233214,war,8
tm233214,drama,3
tm233214,fantasy,11
tm313683,horror,15
ts37866,comedy,4
ts37866,drama,3
ts37866,european,13
tm159701,comedy,4
ts35256,documentation,14
ts12444,drama,3
tm232965,romance,1
tm232965,drama,3
tm374656,documentation,14
tm374656,drama,3
ts42168,war,8
ts42168,action,6
ts42168,drama,3
ts42168,history,9
tm837756,drama,3
tm198842,comedy,4
ts36856,comedy,4
ts36856,animation,16
ts36856,drama,3
tm138667,drama,3
tm138667,romance,1
tm446574,comedy,4
tm446574,romance,1
tm447963,thriller,7
tm197503,romance,1
tm197503,drama,3
tm197503,comedy,4
tm350,drama,3
tm350,action,6
tm350,horror,15
tm350,romance,1
tm350,scifi,17
tm234773,documentation,14
tm368729,thriller,7
tm138584,fantasy,11
tm138584,drama,3
tm346939,drama,3
ts35775,comedy,4
tm151716,documentation,14
ts35359,drama,3
ts35359,family,10
ts35359,animation,16
ts35359,european,13
ts41294,action,6
ts41294,drama,3
tm211424,comedy,4
tm211424,drama,3
tm469510,drama,3
tm352588,thriller,7
tm352588,scifi,17
ts42371,animation,16
ts42371,comedy,4
ts42371,family,10
ts42371,fantasy,11
ts42371,action,6
tm206698,thriller,7
tm206698,horror,15
tm206698,drama,3
ts37944,comedy,4
ts37944,european,13
tm247631,drama,3
tm247631,european,13
tm198786,romance,1
tm198786,drama,3
tm198786,comedy,4
ts42477,crime,2
ts42477,thriller,7
ts42477,drama,3
ts42477,european,13
tm311494,comedy,4
tm311494,romance,1
tm311494,drama,3
tm311494,european,13
ts32561,drama,3
ts32561,comedy,4
ts32561,romance,1
tm170919,romance,1
tm170919,drama,3
tm170919,documentation,14
tm170919,sport,18
tm170919,animation,16
tm170919,family,10
tm193125,documentation,14
tm205935,thriller,7
tm205935,action,6
tm217939,comedy,4
tm217939,drama,3
tm217939,european,13
tm217939,romance,1
tm363181,documentation,14
tm363181,comedy,4
tm363181,romance,1
tm220473,comedy,4
tm234735,drama,3
tm234735,animation,16
tm234735,family,10
tm234735,music,5
tm428453,crime,2
tm428453,drama,3
tm428453,scifi,17
tm233015,drama,3
tm233015,romance,1
tm143642,thriller,7
tm143642,european,13
tm143642,drama,3
tm143642,scifi,17
tm143642,crime,2
ts36545,drama,3
ts36545,thriller,7
ts36545,crime,2
tm233843,comedy,4
tm233843,drama,3
tm233843,romance,1
tm218052,thriller,7
tm218052,crime,2
tm218052,drama,3
tm240162,crime,2
tm240162,action,6
tm240162,drama,3
tm230426,comedy,4
tm230426,family,10
tm828069,drama,3
tm828069,crime,2
tm270987,comedy,4
tm270987,family,10
tm270987,romance,1
tm270987,animation,16
tm270987,drama,3
tm270987,european,13
tm201855,romance,1
tm201855,comedy,4
tm201855,drama,3
tm144557,comedy,4
tm144557,family,10
tm144557,romance,1
tm206512,scifi,17
tm206512,thriller,7
tm206512,horror,15
tm206512,drama,3
tm206512,european,13
tm1073510,action,6
tm1073510,thriller,7
tm849102,romance,1
tm849102,comedy,4
tm205333,comedy,4
tm205333,romance,1
tm205437,crime,2
tm205437,documentation,14
tm211571,comedy,4
tm211571,drama,3
tm211571,action,6
ts37539,action,6
ts37539,fantasy,11
ts37539,scifi,17
ts37539,animation,16
ts37539,comedy,4
tm220317,comedy,4
tm220317,documentation,14
ts35362,drama,3
ts35362,thriller,7
ts35362,action,6
ts35362,comedy,4
ts35362,european,13
tm407961,drama,3
tm407961,crime,2
tm198496,comedy,4
ts35406,scifi,17
ts35406,drama,3
ts35406,thriller,7
ts36550,scifi,17
ts36550,action,6
ts36550,drama,3
tm228242,comedy,4
tm228242,music,5
tm311319,thriller,7
